NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.24070698077824085,0.0,0.0,0.0,0.0,0.0
-0.24070698077824085,0.0,0.0,0.0,0.0,0.0
-0.24070698077824085,0.0,0.0,0.0,0.0,0.0
-0.24070698077824085,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.2406940255979295,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.240693544132988,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24068913673664066,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24067350790543357,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.24066741185085025,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.2406628105133155,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065810716091193,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24065347802523765,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064868644748527,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064689493245814,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.24064020246782183,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.2406142283522566,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24059058286836266,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24058507992782893,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24056170608362654,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24055000393834874,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24053154110907607,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052320972775715,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24052119120307858,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.24051751400099325,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.2405115153045283,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24051050927688053,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
-0.24050361763228062,0.0,0.0,0.0,0.0,0.0
